bougnoule,BOUNIOUL,YES
bouse,BOUS,YES
velin,VELIN,NO
sga,SGA,NO
kasia,KASIA,NO
oups,OU,NO
palo,PALO,NO
smh,SM,NO
nageususe,NAJESUS,NO
sprint,SPRIN,YES
mooooooioi,MOUIOI,NO
affligeant,AFLIJAN,YES
ursula,URSULA,NO
corrompus,KORONPU,YES
ovide,OVID,NO
refaite,REFAIT,YES
diplômée,DIPLOM,YES
girouds,JIROU,NO
département,DEPARTEMAN,YES
quasiment,KASIMAN,YES
parisienne,PARISIN,YES
corrompu,KORONPU,YES
fautes,FOT,YES
démentielle,DEMANSIEL,YES
bd,BD,NO
be,BE,NO
bf,BF,NO
bg,BG,NO
ba,BA,NO
bb,bb,NO
bc,BC,NO
todamax,TODAMA,NO
tcu,TKU,NO
bn,BN,NO
bo,BO,NO
bh,bh,NO
bi,BI,NO
bk,BK,NO
bu,BU,YES
contempler,KONTANPL,YES
elire,ELIR,NO
bs,bs,NO
carol,KAROL,NO
victoria,VIKTORIA,YES
demandé,DEMAND,YES
bz,BZ,NO
tchipp,TCHIP,NO
représentée,REPRESANT,YES
matera,MATERA,YES
démonte,DEMONT,YES
finira,FINIRA,YES
anything,ANITING,NO
mario,MARIO,NO
yeahhhhhh,IEA,NO
elbeuf,ELBEF,YES
jpasse,JPAS,NO
melbourne,MELBOURN,NO
fraîcheur,FRAICHER,YES
cordialement,KORDIALEMAN,YES
représentés,REPRESANT,YES
johanson,JOANSON,NO
soundwave,SOUNDOIV,NO
foule,FOUL,YES
colorado,KOLORADO,NO
bisousss,BISOUS,NO
stéphane,STEFAN,NO
hometown,OMETOUN,NO
into,INTO,NO
mété,MET,NO
bientôt,BINTO,YES
affreux,AFR,YES
forcement,FORSEMAN,YES
next,NEX,NO
neuilly,NEILI,NO
chacune,CHAKUN,YES
impressionnant,INPRESIONAN,YES
mauroy,MOROI,NO
cfhvbhrbtv,CFVBRBTV,NO
suppositoire,SUPOSITOIR,YES
soch,SOCH,NO
suis,SUI,YES
suiw,SUIW,NO
bridesmaids,BRIDESMAI,NO
suit,SUI,YES
oilp,OILP,NO
poopsie,POUPSI,NO
votar,VOTAR,NO
postez,POST,YES
nourrit,NOURI,YES
nourrir,NOURIR,YES
yeeeah,IEA,NO
blagues,BLAG,YES
poster,POST,YES
jacky,JAKI,NO
ailleurs,AILER,YES
nourrie,NOURI,YES
atlantic,ATLANTIK,NO
putaaaaaaaaain,PUTAAIN,NO
transcendante,TRANSANDANT,YES
chouchous,CHOUCHOU,YES
chantent,CHANTAN,YES
insultant,INSULTAN,YES
blaguee,BLAG,NO
pointe,POINT,YES
rassure,RASUR,YES
succéder,SUKSED,YES
cif,SIF,NO
culotte,KULOT,YES
wait,OI,NO
mdrrrrrrrr,MDRR,NO
etent,ETAN,NO
joinville,JOINVIL,NO
us,us,YES
chessy,CHESI,NO
um,UM,NO
déstabiliser,DESTABILIS,NO
those,TOS,NO
civ,SIV,NO
charmes,CHARM,YES
continuously,KONTINUOUSLI,NO
marseille,MARSAIL,NO
uc,UK,NO
genial,JENIAL,NO
jalousie,JALOUSI,YES
hésitation,ESITASION,YES
soulignes,SOULIN,YES
estilo,ESTILO,NO
référendum,REFERANDUM,YES
haizina,AIZINA,NO
considérer,KONSIDER,YES
lmonde,LMOND,NO
chat,CHA,YES
work,ORK,NO
calais”,KALAI,NO
thugs,TUG,NO
mairie,MAIRI,YES
españa,ESPANA,NO
fixing,FIXING,NO
pff,PF,NO
relever,RELEV,YES
ahana,ANA,YES
tard,TAR,YES
points,POIN,YES
actors,AKTOR,NO
thugg,TUG,NO
revision,REVISION,YES
makelele,MAKELEL,NO
goooooooo,GOU,NO
sidei,SIDAI,NO
oblige,OBLIJ,YES
hiver,IV,YES
lucie,LUSI,NO
obliga,OBLIGA,NO
robots,ROBO,YES
yeahhhhhhh,IEAH,NO
roussilon,ROUSILON,NO
chtisss,CHTIS,NO
olala,OLALA,NO
ago,AGO,NO
maturité,MATURIT,YES
définition,DEFINISION,YES
land,LAN,NO
ambiancaient,ANBIANKIN,NO
agi,AJI,YES
pontcarré,PONTKAR,NO
age,AJ,YES
forkn,FORKN,NO
feux,FE,YES
chanceuses,CHANSES,YES
scream,SKREAM,NO
summit,SUMI,NO
palpite,PALPIT,YES
fresh,FR,NO
lês,LE,NO
kristen,KRISTAN,NO
petasse,PETAS,NO
having,AVING,NO
feuj,FEJ,NO
essay,ESAI,NO
hampton,ANPTON,NO
code,KOD,YES
fêter,FET,YES
gueule,GEL,YES
saying,SAING,NO
redis,REDI,YES
braam,BRAM,NO
results,RESUL,NO
totem,TOTEM,YES
keskelfait,KESKELFAI,NO
baby,BABI,YES
signatures,SINIATUR,YES
shim,CHIM,NO
choucroute,CHOUKROUT,YES
pironni,PIRONI,NO
amiss,AMI,NO
gossip,GOSIP,NO
flashback,FLACHBAK,NO
moon,MOUN,NO
centers,SANTER,NO
cody,KODI,NO
convoitée,KONVOIT,YES
sarcelles,SARSEL,YES
interdit,INTERDI,YES
magique,MAJIK,YES
pouvoir,POUVOIR,YES
discutez,DISKUT,YES
mesdemoiselles,MEDEMOISEL,YES
qui,KI,YES
young,IOUNG,NO
send,SAN,NO
percer,PERS,YES
adoooore,ADOUR,NO
sinabi,SINABI,NO
découverte,DEKOUVERT,YES
sens,SAN,YES
dislike,DISLIK,NO
seraas,SERA,NO
mangent,MANJAN,YES
scarlett,SKARL,NO
gache,GACH,NO
continuez,KONTINU,YES
adorent,ADORAN,YES
torture,TORTUR,YES
nemaju,NEMAJU,NO
continuer,KONTINU,YES
banale,BANAL,YES
gentillesse,JANTILES,YES
omfgggg,OMFG,NO
intéressant,INTERESAN,YES
sexist,SEXIS,NO
gardes,GARD,YES
garder,GARD,YES
isaiah,ISAIA,NO
stylisme,STILISM,YES
pantins,PANTIN,YES
enft,ANF,NO
ridiculisent,RIDIKULISAN,YES
magie,MAJI,YES
cluses,KLUS,YES
suiveront,SUIVERON,NO
britney,BRITNAI,NO
changeyyyy,CHANJEI,NO
harbor,ARBOR,NO
experiencing,EXPERINSING,NO
trb,TRB,NO
poitrine,POITRIN,YES
pérrimées,PERIM,NO
engagé,ANGAJ,YES
try,TRI,NO
this,TI,NO
italienne,ITALIN,YES
race,RAS,YES
marre,MAR,YES
trp,TRP,NO
tru,TRU,NO
cameroun,KAMEROUN,NO
trv,TRV,NO
deuxièmes,DEXIEM,YES
gueulé,GEL,YES
règne,RAN,YES
canoooooooooon,KANOUN,NO
le1,LE,NO
pastore,PASTOR,NO
video,VIDEO,NO
gagnee,GAN,NO
yayyy,IAI,NO
cardiaque,KARDIAK,YES
exhaustif,EXOSTIF,YES
còmo,KOMO,NO
disponible,DISPONIBL,YES
observons,OBSERVON,YES
morse,MORS,YES
remporte,RANPORT,YES
aéroport,AEROPOR,YES
prit,PRI,YES
libérez,LIBER,YES
unreal,UNREAL,NO
twins,TOUIN,NO
sixth,SIX,NO
refusent,REFUSAN,YES
mere,MER,NO
diamants,DIAMAN,YES
lea,LEA,NO
lec,LEK,NO
led,LE,NO
lee,LE,NO
orleans,ORLEAN,NO
alcool,ALKOL,YES
inventer,INVANT,YES
len,LAN,NO
bellemais,BELEMAI,NO
apprenez,APRENE,YES
ibis,IBI,YES
douches,DOUCH,YES
doucher,DOUCH,YES
let,LE,YES
rapportent,RAPORTAN,YES
licence,LISANS,YES
lex,LE,NO
lez,LEZ,YES
loudest,LOUDES,NO
usagées,USAJ,YES
arrêtent,ARETAN,YES
vieilles,VIEIL,YES
great,GREA,NO
engage,ANGAJ,YES
woaouh,OAOU,NO
didnt,DIDN,NO
beaucoup,BOKOU,YES
rde,RD,NO
cte,KT,NO
twitter”,TOUIT,NO
misscotedazur,MISKOTEDAZUR,NO
derby,DERBI,YES
survet,SURV,NO
rueil,RUEIL,NO
makes,MAK,NO
sup,SUP,NO
thats,TA,NO
marc,MARK,YES
touchez,TOUCH,YES
montpellier,MONTPELI,NO
autant,OTAN,YES
alençon,ALANSON,YES
coût,KOU,YES
journaux,JOURNO,YES
londres,LONDR,NO
créant,KREAN,YES
tslml,TSLML,NO
neige”,NAIJ,NO
laime,LAIM,NO
ouuuuuiiiiiiii,OUUII,NO
sugar,SUGAR,NO
suffisent,SUFISAN,YES
elodie,ELODI,NO
ontology,ONTOLOJI,NO
thaiti,TAITI,NO
commun,KOMIN,YES
goûté,GOUT,YES
doudou,DOUDOU,YES
guideline,GIDELIN,NO
shemayyy,CHEMAI,NO
faudra,FODRA,YES
doubt,DOUB,NO
doubs,DOUB,NO
rigolent,RIGOLAN,YES
zik,ZIK,NO
immence,IMANS,NO
slim,SLIM,NO
babe,BAB,NO
on,ON,YES
puf,PUF,NO
présider,PRESID,YES
om,OM,NO
tournai,TOURNAI,YES
foutaaaaaaaaaaaaaise,FOUTAAAAIS,NO
ambassadrice,ANBASADRIS,YES
facho,FACHO,NO
rivalise,RIVALIS,YES
quadrouple,KADROUPL,NO
balls,BAL,NO
animals,ANIMAL,NO
siwon,SION,NO
devant,DEVAN,YES
classé,KLAS,YES
barent,BARAN,NO
challenge,CHALANJ,YES
respirent,RESPIRAN,YES
pour,POUR,YES
voyant,VOIAN,YES
entiere,ANTIER,NO
sabi,SABI,NO
balle,BAL,YES
thil,TI,NO
sommeil,SOMAIL,YES
pouf,POUF,YES
bareng,BARANG,NO
poua,POI,NO
pichon,PICHON,NO
od,O,NO
bent,BAN,NO
scandales,SKANDAL,YES
coolness,KOULN,NO
benz,BANZ,NO
war,OIR,NO
pawg,PAWG,NO
high,IG,NO
honneur,ONER,YES
angolaise,ANGOLAIS,NO
envole,ANVOL,YES
reynolds,REINOL,NO
bronzée,BRONZ,YES
alleeeeeez,ALE,NO
lassdeg,LASDEG,NO
mulan,MULAN,NO
alleeeeeer,ALE,NO
tableau,TABLO,YES
claque,KLAK,YES
swisher,SOUICH,NO
woputain,OPUTIN,NO
animal,ANIMAL,YES
goûts,GOU,YES
wolf,OLF,NO
intelligent,INTELIJAN,YES
plastique,PLASTIK,YES
très,TR,YES
cristal,KRISTAL,YES
tien,TIN,YES
aspirine,ASPIRIN,YES
discrédibiliser,DISKREDIBILIS,NO
arrêt,AR,YES
npc,NPC,NO
charité,CHARIT,YES
sacre,SAKR,YES
unutacağım,UNUTAKAIM,NO
preferring,PREFERING,NO
rattrapage,RATRAPAJ,YES
npt,NP,NO
tiep,TIEP,NO
coast,KOAS,NO
retenues,RETENU,YES
nochee,NOCH,NO
alloc,ALOK,NO
ficelle,FISEL,YES
issa,ISA,NO
chômeurs,CHOMER,YES
nickel,NIKEL,YES
isso,ISO,NO
classe,KLAS,YES
jupe,JUP,YES
pourries,POURI,YES
marge,MARJ,YES
japansbd,JAPANSB,NO
nogent,NOJAN,NO
ovo,OVO,NO
issy,ISI,NO
posait,POSAI,YES
septembre,SEPTANBR,YES
ixelles,IXEL,NO
adamsiennes,ADAMSIN,NO
directe,DIREKT,YES
clarisse,KLARIS,YES
directa,DIREKTA,NO
partage,PARTAJ,YES
séquence,SEKANS,YES
move,MOV,NO
ladies,LADI,YES
findus,FINDU,NO
comme,KOM,YES
dorcel,DORSEL,NO
aujd,OJ,NO
vmt,VM,NO
tibusch,TIBUCH,NO
tenté,TANT,YES
perfect,PERFEKT,NO
nomme,NOM,YES
también,TANBIN,NO
obligée,OBLIJ,YES
shakalewa,CHAKALOI,NO
lâches,LACH,YES
x4,x4,NO
obligés,OBLIJ,YES
choses,CHOS,YES
ndpc,NDPC,NO
jody,JODI,NO
secouer,SEKOU,YES
diarrhée,DIAR,YES
dégouté,DEGOUT,NO
etree,ETR,NO
ingat,INGA,NO
reçu,RESU,YES
tsss,TS,NO
cagi,KAJI,NO
doch,DOCH,NO
cago,KAGO,NO
realize,REALIZ,NO
mdrrrr,MDR,NO
tchhiiiiiiiiiip,TCHIIIP,NO
normani,NORMANI,NO
chiwoule,CHIOUL,NO
abonnée,ABON,YES
normand,NORMAN,YES
nakasama,NAKASAMA,NO
kangen,KANJAN,NO
souvent,SOUVAN,YES
merge,MERJ,NO
betty,BETI,NO
repasser,REPAS,YES
bruuuuuuh,BRUU,NO
rising,RISING,NO
ennemie,ENEMI,YES
abonnés,ABON,YES
laly,LALI,NO
justunfollow,JUSTINFOLOU,NO
montmagny,MONMAGNI,NO
humanitaire,UMANITAIR,YES
doing,DOIN,NO
muté,MUT,YES
ambiance,ANBIANS,YES
prétend,PRETAN,YES
tente,TANT,YES
books,BOUK,YES
l’audience,LODINS,NO
breana,BREANA,NO
dansent,DANSAN,YES
banal,BANAL,YES
concourantes,KONKOURANT,YES
disco,DISKO,NO
agriculture,AGRIKULTUR,YES
emrahta,EMRATA,NO
shannon,CHANON,NO
pige,PIJ,YES
fairais,FAIRAI,NO
tou,TOU,NO
chevilles,CHEVIL,YES
wahhhhhwahhhywahhhhhwahhhjhhhhhhh,OIHOIHIOIHOIHJH,NO
populace,POPULAS,YES
astier,ASTI,NO
nommé,NOM,YES
your,IOUR,NO
bunches,BINCH,NO
motifs,MOTIF,YES
b°°e,BE,NO
top2,TOP,NO
tant,TAN,YES
retrouvée,RETROUV,YES
beĺle,BEL,NO
shut,CHU,NO
horreurrr,ORER,NO
liveshow,LIVESOU,NO
regroupé,REGROUP,YES
bourgogne,BOURGON,YES
escrevemos,ESKREVEMO,NO
dégoute,DEGOUT,NO
argenteuil,ARJANTEIL,NO
rain,RIN,YES
tresses,TRES,YES
kehl,KEL,NO
oeil,EIL,YES
perret,PER,NO
craving,KRAVING,NO
koakdopzkjdioejdioeji,KOAKDOPZKJDIOEJDIOEJI,NO
habillées,ABIL,YES
maladie,MALADI,YES
biche,BICH,YES
saucissons,SOSISON,YES
could,KOUL,NO
coule,KOUL,YES
put,PU,YES
david,DAVI,NO
montrouge,MONTROUJ,NO
cunty,KUNTI,NO
apprends,APRAN,YES
façon,FASON,YES
girafe,JIRAF,YES
jespere,JESPER,NO
calmésils,KALMESIL,NO
kendall,KANDAL,NO
compraba,KONPRABA,NO
jouit,JOUI,YES
there,TER,NO
papys,PAPI,NO
wowowo,OO,NO
yay”,IAI,NO
philosophe,FILOSOF,YES
yells,IEL,NO
scene,SAN,NO
jesus,JESU,NO
juriste,JURIST,YES
collages,KOLAJ,YES
chasseur,CHASER,YES
toi,TOI,YES
proposons,PROPOSON,YES
retourne,RETOURN,YES
retiendrais,RETINDRAI,YES
psychologique,PSIKOLOJIK,YES
ptin,PTIN,NO
start,STAR,NO
festival,FESTIVAL,YES
prostate,PROSTAT,YES
fait,FAI,YES
be…,BE,NO
garderais,GARDERAI,YES
naïfs,NAIF,YES
sida,SIDA,YES
decorations,DEKORASION,NO
voldemort,VOLDEMOR,NO
ptis,PTI,NO
rated,RAT,NO
mèches,MECH,YES
normanoudou,NORMANOUDOU,NO
low,LOU,NO
beuvrages,BEVRAJ,NO
shorts,CHOR,YES
gotcha,GOTCHA,NO
youhouuuuuu,IOUOUU,NO
ouuh,OU,NO
delval,DELVAL,NO
trompé,TRONP,YES
depressing,DEPRESING,NO
grandpa,GRANDPA,NO
too,TOU,NO
banaaaale,BANAL,NO
raisonmais,RAISONMAI,NO
elite,ELIT,NO
haven,AVAN,NO
télespectateur,TELESPEKTATER,NO
vuuuu,VU,NO
colleagues,KOLEAG,NO
valley,VALAI,NO
chier,CHI,YES
mddr,MDR,NO
bother,BOT,NO
commandant,KOMANDAN,YES
gentile,JANTIL,NO
tournure,TOURNUR,YES
lavérune,LAVERUN,NO
crèche,KRECH,YES
porcelaine,PORSELAIN,YES
nance,NANS,NO
bords,BOR,YES
vachement,VACHEMAN,NO
sûrs,SUR,YES
hashtags,ACHTAG,NO
robot,ROBO,YES
kabyle,KABIL,YES
fail,FAIL,NO
retourné,RETOURN,YES
waze,OIZ,NO
pleins,PLIN,YES
deggggg,DEGG,NO
autoriser,OTORIS,YES
rassemble,RASANBL,YES
réaction,REAKSION,YES
dbiche,DBICH,NO
spéciale,SPESIAL,YES
soulez,SOUL,NO
studying,STUDING,NO
approuve,APROUV,YES
yvelines,IVELIN,NO
souler,SOUL,NO
incompréhensible,INKONPREANSIBL,YES
gateau,GATO,NO
crépy,KREPI,NO
babes,BAB,NO
réélire,RELIR,YES
linda,LINDA,NO
korean,KOREAN,NO
latino,LATINO,NO
lily,LILI,NO
problm,PROBLM,NO
eugénie,EJENI,YES
yavais,IAVAI,NO
regard,REGAR,YES
nancy,NANSI,NO
ptdrrrrrrrr,PTDRR,NO
soirées,SOIR,YES
romains,ROMIN,YES
ressemblent,RESANBLAN,YES
said,SAI,NO
redorer,REDOR,YES
jppernaut,JPERNO,NO
vise,VIS,YES
gibi,JIBI,NO
segment,SEGMAN,YES
dégeu,DEJ,NO
avance,AVANS,YES
hypocrite,IPOKRIT,YES
placement,PLASEMAN,YES
jus,JU,YES
bref,BREF,YES
titi,TITI,YES
thanksgiving,TANKSJIVING,NO
face,FAS,YES
autorisé,OTORIS,YES
intelligentes,INTELIJANT,YES
ouppss,OU,NO
saimes,SIN,NO
fact,FAKT,NO
noire,NOIR,YES
jrigole,JRIGOL,NO
chorée,KOR,YES
débute,DEBUT,YES
houston,OUSTON,NO
sorte,SORT,YES
généreuses,JENERES,YES
assholes,ACHOL,NO
bring,BRING,NO
dbz,DBZ,NO
chorés,KOR,NO
pierres,PIER,YES
noirs,NOIR,YES
rouge,ROUJ,YES
peave,PEAV,NO
rough,ROUG,YES
plomberie,PLONBERI,YES
rienelles,RINEL,NO
principal,PRINSIPAL,YES
hyt,HYT,NO
pause,POS,YES
noir,NOIR,YES
planter,PLANT,YES
jay,JAI,NO
devriez,DEVRI,YES
censé,SANS,YES
jambes,JANB,YES
certifiés,SERTIFI,YES
jap,JAP,NO
should,CHOUL,NO
jan,JAN,YES
brazzaville,BRAZAVIL,NO
noie,NOI,YES
tape,TAP,YES
jai,JAI,NO
loto,LOTO,YES
caritative,KARITATIV,YES
meant,MEAN,NO
montrez,MONTR,YES
croquettes,KROKET,YES
means,MEAN,NO
béthune,BETIN,NO
montrer,MONTR,YES
allons,ALON,YES
bondy,BONDI,NO
argentin,ARJANTIN,YES
plabennec,PLABENEK,NO
bonde,BOND,YES
copains,KOPIN,YES
prêt,PR,YES
bonda,BONDA,YES
tivipedia,TIVIPEDIA,NO
khenez,KENE,NO
apporte,APORT,YES
passionnant,PASIONAN,YES
izzy,IZI,NO
passent,PASAN,YES
abby,ABI,NO
dominican,DOMINIKAN,NO
vieillis,VIEILI,YES
mparle,MPARL,NO
fushi,FUCHI,NO
darreter,DARET,NO
ridiculiser,RIDIKULIS,YES
façons,FASON,YES
reis,RAI,YES
h,h,NO
lala,LALA,NO
réhab,REAB,NO
connaise,KONAIS,NO
rappel,RAPEL,YES
stuff,STUF,NO
dommartin,DOMARTIN,NO
ramé,RAM,YES
caoutchouc,KAOUTCHOU,YES
ohio,OIO,NO
rein,RIN,YES
btw,BTW,NO
perdido,PERDIDO,NO
bts,BTS,NO
mddrr,MDR,NO
baleines,BALAIN,YES
exaspèrent,EXASPERAN,YES
jailbroken,JAILBROKAN,NO
bte,BT,NO
olalalalalalalaw,OLALALALALALALAW,NO
oomf,OUMF,NO
skateboarding,SKATEBOARDING,NO
prisec,PRISEK,NO
partick,PARTIK,NO
copain,KOPIN,YES
goddard,GODAR,NO
tlances,TLANS,NO
kalaba,KALABA,NO
lyon,LION,NO
repris,REPRI,YES
destiny,DESTINI,NO
jurassic,JURASIK,NO
mien,MIN,YES
sayais,SAIAI,NO
raon,RAON,NO
illuminé,ILUMIN,YES
couturier,KOUTURI,YES
degueulasse,DEGELAS,NO
injustice,INJUSTIS,YES
gaspiller,GASPIL,YES
soyons,SOION,YES
tapé,TAP,YES
piston,PISTON,YES
emballer,ANBAL,YES
emballes,ANBAL,YES
ecuisses,EKUIS,NO
nombre,NONBR,YES
ends,AN,NO
unh,UN,NO
tenter,TANT,YES
comebacks,KOMEBAK,NO
bilan,BILAN,YES
apporté,APORT,YES
less,LE,NO
butte,BUT,YES
rebaptiser,REBATIS,YES
tooooo,TOU,NO
etr,ETR,NO
ets,ets,NO
télévision,TELEVISION,YES
trooooop,TROU,NO
arrivera,ARIVERA,YES
précigné,PRESIN,NO
quitter,KIT,YES
la,LA,YES
reposée,REPOS,YES
rams,RAM,YES
gogogogo,GOGOGOGO,NO
choqueeeeeee,CHOKEE,NO
invitez,INVIT,YES
craqués,KRAK,YES
ete,ET,NO
marta,MARTA,NO
volley,VOLAI,YES
inviter,INVIT,YES
tlm,TLM,NO
cuisinière,KUISINIER,YES
pavillons,PAVILON,YES
ci,SI,NO
ch,CH,NO
co,KO,NO
cn,KN,NO
cm,CM,NO
cl,KL,NO
cc,cc,NO
ca,KA,NO
cg,CG,NO
cf,CF,NO
ce,SE,YES
cd,CD,NO
règle,REGL,YES
forcés,FORS,YES
taylor,TAILOR,NO
rapidement,RAPIDEMAN,YES
babtous,BABTOU,NO
cs,CS,NO
csuure,KSUR,NO
luna,LUNA,NO
li,LI,YES
cv,CV,NO
lorsqu,LORSK,NO
ct,KT,NO
jonson,JONSON,NO
kroche,KROCH,NO
vaut,VO,YES
outsider,OUTSID,YES
midland,MIDLAN,NO
rassemblées,RASANBL,YES
reviens,REVIN,YES
revient,REVIN,YES
après,APR,YES
restent,RESTAN,YES
rhode,ROD,NO
rochelle,ROCHEL,NO
kregarde,KREGARD,NO
equipe,EKIP,NO
gibier,JIBI,YES
roost,ROUS,NO
hottest,OTES,NO
cheick,CHEIK,NO
hyt”,HYT,NO
ls,ls,NO
lgi,LJI,NO
conccurence,KONKURANS,NO
identité,IDANTIT,YES
sales,SAL,YES
mannequin,MANEKIN,YES
ados,ADO,YES
lgt,LT,NO
c4,c4,NO
beaujolais,BOJOLAI,YES
laser,LAS,YES
retenir,RETENIR,YES
friterie,FRITERI,YES
hérouville,EROUVIL,NO
tss,TSS,NO
apparitions,APARISION,YES
temps1,TAN,NO
ravenclaw,RAVANKLAW,NO
hahaha,AA,NO
frappe,FRAP,YES
maté,MAT,YES
dépassé,DEPAS,YES
suicidal,SUISIDAL,NO
serre,SER,YES
vc,VC,NO
capte,KAPT,YES
ve,VE,NO
cinqs,SINK,NO
strasbourg,STRASBOUR,NO
pantai,PANTAI,NO
lush,LUCH,NO
cèbe,SEB,NO
chapeau,CHAPO,YES
chaleureuse,CHALERES,YES
vr,VR,NO
vs,vs,NO
mouillé,MOUIL,YES
maroille,MAROIL,NO
aristfox,ARISTFO,NO
mettrai,METRAI,YES
jenner,JAN,NO
fouines,FOUIN,YES
agdal,AGDAL,NO
viiiiiiite,VIIT,NO
rêve,REV,YES
touchée,TOUCH,YES
fouille,FOUIL,YES
paulo,POLO,NO
palaiseau,PALAISO,NO
orvin,ORVIN,NO
délire,DELIR,YES
gibbs,JIB,NO
véron,VERON,NO
actualités,AKTUALIT,YES
pires,PIR,YES
nada,NADA,NO
cocotier,KOKOTI,YES
j’aimerais,JAIMERAI,NO
bénéfices,BENEFIS,YES
bali,BALI,YES
samedi,SAMEDI,YES
visages,VISAJ,YES
adeline,ADELIN,NO
vrayyy,VRAI,NO
drink,DRINK,YES
colle,KOL,YES
patriiiiiiick,PATRIIK,NO
seulement,SELEMAN,YES
pita,PITA,NO
existentielle,EXISTANSIEL,YES
tahiti•,TAITI,NO
eteinte,ETINT,NO
iebuevuebiebje,IEBUEVUEBIEBJ,NO
marseillaise,MARSAIAIS,YES
representera,REPRESANTERA,NO
montesson,MONTESON,NO
off,OF,YES
crédibilité,KREDIBILIT,YES
chinois,CHINOI,YES
chartres,CHARTR,YES
dinah,DINA,NO
sèches,SECH,YES
síí,SI,NO
dépasse,DEPAS,YES
patterns,PATERN,YES
wattrelos,OITRELO,NO
frappé,FRAP,YES
coulants,KOULAN,YES
drawing,DRAOUING,NO
solliès,SOLI,NO
guinz,GINZ,NO
caméraman,KAMERAMAN,YES
flesh,FL,NO
moments,MOMAN,YES
kramer,KRAM,NO
participerais,PARTISIPERAI,YES
ak12,AK,NO
dhesitation,DESITASION,NO
gulli,GULI,NO
enfermé,ANFERM,YES
ferais,FERAI,YES
illustrent,ILUSTRAN,YES
ferait,FERAI,YES
françaises,FRANSAIS,YES
web,WEB,NO
danses,DANS,YES
danser,DANS,YES
wee,WE,NO
politique,POLITIK,YES
endormir,ANDORMIR,YES
weshaaan,WESAN,NO
pleuuuure,PLEUR,NO
agees,AJ,NO
wen,WAN,NO
couille,KOUIL,YES
wes,WE,NO
arrest,ARES,NO
tallllllllllll,TALLL,NO
hanouna,ANOUNA,NO
wet,WE,NO
gâteau,GATO,YES
rhlass,RLA,NO
photo,FOTO,YES
nvr,NVR,NO
bulawayo,BULAOIO,NO
government,GOVERNMAN,NO
checking,CHEKING,NO
haut,O,YES
livetweeter,LIVETWET,NO
sortent,SORTAN,YES
monstrueusement,MONSTRUESEMAN,YES
uploads,UPLOA,NO
brookline,BROUKLIN,NO
zimbabwe,ZINBABW,NO
five,FIV,NO
venter,VANT,YES
durex,DUR,NO
ayant,AIAN,YES
trql,TRKL,NO
nvm,NVM,NO
nvl,NVL,NO
durer,DUR,YES
jolies,JOLI,YES
biologiste,BIOLOJIST,YES
osez,OS,YES
emma,EMA,NO
emmm,EM,NO
westhoffen,WESTOFAN,NO
oser,OS,YES
bekukan,BEKUKAN,NO
oublier,OUBLI,YES
crise,KRIS,YES
louuuuurd,LOUUR,NO
texted,TEXT,NO
become,BEKOM,NO
sexiste,SEXIST,YES
bbbbbbboooooooooon,BBOUN,NO
chaire,CHAIR,YES
osef,OSEF,NO
creer,KR,NO
weirdos”didn,WEIRDOSDIDN,NO
tuerie,TUERI,YES
ballon,BALON,YES
vsy,VSI,NO
footage,FOUTAJ,NO
négliger,NEGLIJ,YES
najat,NAJA,NO
championship,CHANPIONSIP,NO
flush,FLUCH,NO
presentan,PRESANTAN,NO
manège,MANEJ,YES
fabuleuse,FABULES,YES
mohh,MO,NO
lykke,LIK,NO
oneself,ONESELF,NO
jojo,JOJO,NO
sábado,SABADO,NO
françe,FRANS,NO
literally,LITERALI,NO
prévenez,PREVENE,YES
orelanais,ORELANAI,NO
jtema,JTEMA,NO
racolage,RAKOLAJ,YES
does,DO,NO
passion,PASION,YES
définitivement,DEFINITIVEMAN,YES
victoret,VIKTOR,NO
shimissime,CHIMISIM,NO
pernambuco,PERNANBUKO,NO
intitule,INTITUL,YES
comestible,KOMESTIBL,YES
avoir,AVOIR,YES
shont,CHON,NO
heaaaaaaaaaaaaaart,EAAAAR,NO
mcclain,MKLIN,NO
truth,TRU,NO
pear,PEAR,NO
missosblcelles,MISOSBLSEL,NO
importants,INPORTAN,YES
fricadelle,FRIKADEL,YES
pressure,PRESUR,YES
complicité,KONPLISIT,YES
homophobe,OMOFOB,NO
parlez,PARL,YES
claqués,KLAK,YES
svoit,SVOI,NO
stage,STAJ,YES
fèm,FEM,NO
sister,SIST,NO
enlèvement,ANLEVEMAN,YES
yddy,IDI,NO
location,LOKASION,YES
biloutte,BILOUT,NO
alreadyyy,ALREADI,NO
angeles,ANJEL,NO
défiller,DEFIL,NO
hier,IER,YES
ferrette,FERET,NO
hyjdjujebjejbsjuen,IJDJUJEBJEJBSJUAN,NO
merites,MERIT,NO
meriter,MERIT,NO
documentary,DOKUMANTARI,NO
plérin,PLERIN,NO
peak,PEAK,NO
cherchez,CHERCH,YES
alliance,ALIANS,YES
mets,ME,YES
parler,PARL,YES
restait,RESTAI,YES
drôle,DROL,YES
camden,KAMDAN,NO
pintades,PINTAD,YES
hubert,UBER,NO
n’est,NES,NO
bougez,BOUJ,YES
objectify,OBJEKTIFI,NO
dm”,DM,NO
ouvrire,OUVRIR,NO
bienvenue,BINVENU,YES
mooooooort,MOUR,NO
acheves,ACHEV,NO
frr,FR,NO
omgomg,OMGOMG,NO
empêche,ANPECH,YES
